user_ID,stimuli_ID,stimuli_file,rating_type,rating,timestamp
1,2,['test3'],range_wie_anspruchsvoll_war_die_durchfuehrung_der_aufgabe_fuer_sie,72,2023-12-12 09:06:04 628188
1,2,['test3'],range_wie_viel_zeitdruck_hatten_sie_bei_der_durchfuehrung_der_aufgabe,64,2023-12-12 09:06:04 628188
1,2,['test3'],range_wie_hoch_war_ihr_erfolgserlebnis_bei_der_durchfuehrung_der_aufgabe,92,2023-12-12 09:06:04 628188
1,2,['test3'],range_wie_hart_mussten_sie_arbeiten__um_ihr_leistungsniveau_zu_erreichen,74,2023-12-12 09:06:04 628188
1,2,['test3'],range_wie_unsicher__entmutigt__gestresst_und_genervt_haben_sie_sich_waehrend_der_aufgabe_gefuehlt,42,2023-12-12 09:06:04 628188
1,2,['test3'],range_wie_hoch_war_die_von_ihnen_empfundene_anstrengung_beim_zuhoeren,43,2023-12-12 09:06:04 628188
1,2,['test3'],ww,-1,2023-12-12 09:06:04 628188
1,2,['test3'],wh,-1,2023-12-12 09:06:04 628188
1,2,['test3'],wz,-1,2023-12-12 09:06:04 628188
1,2,['test3'],start_timestamp,"Tue, 12 Dec 2023 14:06:06 GMT",2023-12-12 09:06:04 628188
1,2,['test3'],pi,1,2023-12-12 09:06:04 628188
1,3,['test4'],range_wie_anspruchsvoll_war_die_durchfuehrung_der_aufgabe_fuer_sie,57,2023-12-12 09:08:57 916898
1,3,['test4'],range_wie_viel_zeitdruck_hatten_sie_bei_der_durchfuehrung_der_aufgabe,63,2023-12-12 09:08:57 916898
1,3,['test4'],range_wie_hoch_war_ihr_erfolgserlebnis_bei_der_durchfuehrung_der_aufgabe,89,2023-12-12 09:08:57 916898
1,3,['test4'],range_wie_hart_mussten_sie_arbeiten__um_ihr_leistungsniveau_zu_erreichen,64,2023-12-12 09:08:57 916898
1,3,['test4'],range_wie_unsicher__entmutigt__gestresst_und_genervt_haben_sie_sich_waehrend_der_aufgabe_gefuehlt,27,2023-12-12 09:08:57 916898
1,3,['test4'],range_wie_hoch_war_die_von_ihnen_empfundene_anstrengung_beim_zuhoeren,37,2023-12-12 09:08:57 916898
1,3,['test4'],ww,-1,2023-12-12 09:08:57 916898
1,3,['test4'],wh,-1,2023-12-12 09:08:57 916898
1,3,['test4'],wz,-1,2023-12-12 09:08:57 916898
1,3,['test4'],start_timestamp,"Tue, 12 Dec 2023 14:08:26 GMT",2023-12-12 09:08:57 916898
1,3,['test4'],pi,1,2023-12-12 09:08:57 916898
1,4,['test5'],range_wie_anspruchsvoll_war_die_durchfuehrung_der_aufgabe_fuer_sie,75,2023-12-12 09:11:28 583222
1,4,['test5'],range_wie_viel_zeitdruck_hatten_sie_bei_der_durchfuehrung_der_aufgabe,62,2023-12-12 09:11:28 583222
1,4,['test5'],range_wie_hoch_war_ihr_erfolgserlebnis_bei_der_durchfuehrung_der_aufgabe,85,2023-12-12 09:11:28 583222
1,4,['test5'],range_wie_hart_mussten_sie_arbeiten__um_ihr_leistungsniveau_zu_erreichen,69,2023-12-12 09:11:28 583222
1,4,['test5'],range_wie_unsicher__entmutigt__gestresst_und_genervt_haben_sie_sich_waehrend_der_aufgabe_gefuehlt,27,2023-12-12 09:11:28 583222
1,4,['test5'],range_wie_hoch_war_die_von_ihnen_empfundene_anstrengung_beim_zuhoeren,36,2023-12-12 09:11:28 583222
1,4,['test5'],ww,-1,2023-12-12 09:11:28 583222
1,4,['test5'],wh,-1,2023-12-12 09:11:28 583222
1,4,['test5'],wz,-1,2023-12-12 09:11:28 583222
1,4,['test5'],start_timestamp,"Tue, 12 Dec 2023 14:11:20 GMT",2023-12-12 09:11:28 583222
1,4,['test5'],pi,1,2023-12-12 09:11:28 583222
1,5,['test6'],range_wie_anspruchsvoll_war_die_durchfuehrung_der_aufgabe_fuer_sie,75,2023-12-12 09:15:16 491909
1,5,['test6'],range_wie_viel_zeitdruck_hatten_sie_bei_der_durchfuehrung_der_aufgabe,88,2023-12-12 09:15:16 491909
1,5,['test6'],range_wie_hoch_war_ihr_erfolgserlebnis_bei_der_durchfuehrung_der_aufgabe,26,2023-12-12 09:15:16 491909
1,5,['test6'],range_wie_hart_mussten_sie_arbeiten__um_ihr_leistungsniveau_zu_erreichen,36,2023-12-12 09:15:16 491909
1,5,['test6'],range_wie_unsicher__entmutigt__gestresst_und_genervt_haben_sie_sich_waehrend_der_aufgabe_gefuehlt,68,2023-12-12 09:15:16 491909
1,5,['test6'],range_wie_hoch_war_die_von_ihnen_empfundene_anstrengung_beim_zuhoeren,80,2023-12-12 09:15:16 491909
1,5,['test6'],ww,-1,2023-12-12 09:15:16 491909
1,5,['test6'],wh,-1,2023-12-12 09:15:16 491909
1,5,['test6'],wz,-1,2023-12-12 09:15:16 491909
1,5,['test6'],start_timestamp,"Tue, 12 Dec 2023 14:13:50 GMT",2023-12-12 09:15:16 491909
1,5,['test6'],pi,1,2023-12-12 09:15:16 491909
1,6,['test7'],range_wie_anspruchsvoll_war_die_durchfuehrung_der_aufgabe_fuer_sie,95,2023-12-12 09:19:01 830748
1,6,['test7'],range_wie_viel_zeitdruck_hatten_sie_bei_der_durchfuehrung_der_aufgabe,91,2023-12-12 09:19:01 830748
1,6,['test7'],range_wie_hoch_war_ihr_erfolgserlebnis_bei_der_durchfuehrung_der_aufgabe,30,2023-12-12 09:19:01 830748
1,6,['test7'],range_wie_hart_mussten_sie_arbeiten__um_ihr_leistungsniveau_zu_erreichen,73,2023-12-12 09:19:01 830748
1,6,['test7'],range_wie_unsicher__entmutigt__gestresst_und_genervt_haben_sie_sich_waehrend_der_aufgabe_gefuehlt,34,2023-12-12 09:19:01 830748
1,6,['test7'],range_wie_hoch_war_die_von_ihnen_empfundene_anstrengung_beim_zuhoeren,91,2023-12-12 09:19:01 830748
1,6,['test7'],ww,-1,2023-12-12 09:19:01 830748
1,6,['test7'],wh,-1,2023-12-12 09:19:01 830748
1,6,['test7'],wz,-1,2023-12-12 09:19:01 830748
1,6,['test7'],start_timestamp,"Tue, 12 Dec 2023 14:17:38 GMT",2023-12-12 09:19:01 830748
1,6,['test7'],pi,1,2023-12-12 09:19:01 830748
1,7,['test8'],range_wie_anspruchsvoll_war_die_durchfuehrung_der_aufgabe_fuer_sie,96,2023-12-12 09:22:57 168382
1,7,['test8'],range_wie_viel_zeitdruck_hatten_sie_bei_der_durchfuehrung_der_aufgabe,100,2023-12-12 09:22:57 168382
1,7,['test8'],range_wie_hoch_war_ihr_erfolgserlebnis_bei_der_durchfuehrung_der_aufgabe,34,2023-12-12 09:22:57 168382
1,7,['test8'],range_wie_hart_mussten_sie_arbeiten__um_ihr_leistungsniveau_zu_erreichen,80,2023-12-12 09:22:57 168382
1,7,['test8'],range_wie_unsicher__entmutigt__gestresst_und_genervt_haben_sie_sich_waehrend_der_aufgabe_gefuehlt,34,2023-12-12 09:22:57 168382
1,7,['test8'],range_wie_hoch_war_die_von_ihnen_empfundene_anstrengung_beim_zuhoeren,88,2023-12-12 09:22:57 168382
1,7,['test8'],ww,-1,2023-12-12 09:22:57 168382
1,7,['test8'],wh,-1,2023-12-12 09:22:57 168382
1,7,['test8'],wz,-1,2023-12-12 09:22:57 168382
1,7,['test8'],start_timestamp,"Tue, 12 Dec 2023 14:21:23 GMT",2023-12-12 09:22:57 168382
1,7,['test8'],pi,1,2023-12-12 09:22:57 168382
1,8,['test9'],range_wie_anspruchsvoll_war_die_durchfuehrung_der_aufgabe_fuer_sie,70,2023-12-12 09:27:00 880565
1,8,['test9'],range_wie_viel_zeitdruck_hatten_sie_bei_der_durchfuehrung_der_aufgabe,59,2023-12-12 09:27:00 880565
1,8,['test9'],range_wie_hoch_war_ihr_erfolgserlebnis_bei_der_durchfuehrung_der_aufgabe,93,2023-12-12 09:27:00 880565
1,8,['test9'],range_wie_hart_mussten_sie_arbeiten__um_ihr_leistungsniveau_zu_erreichen,89,2023-12-12 09:27:00 880565
1,8,['test9'],range_wie_unsicher__entmutigt__gestresst_und_genervt_haben_sie_sich_waehrend_der_aufgabe_gefuehlt,26,2023-12-12 09:27:00 880565
1,8,['test9'],range_wie_hoch_war_die_von_ihnen_empfundene_anstrengung_beim_zuhoeren,68,2023-12-12 09:27:00 880565
1,8,['test9'],ww,-1,2023-12-12 09:27:00 880565
1,8,['test9'],wh,-1,2023-12-12 09:27:00 880565
1,8,['test9'],wz,-1,2023-12-12 09:27:00 880565
1,8,['test9'],start_timestamp,"Tue, 12 Dec 2023 14:25:19 GMT",2023-12-12 09:27:00 880565
1,8,['test9'],pi,1,2023-12-12 09:27:00 880565
2,-1,,user_registered,-1,2023-12-12 09:34:39 493505
2,0,['test1'],range_wie_anspruchsvoll_war_die_durchfuehrung_der_aufgabe_fuer_sie,30,2023-12-12 11:28:45 994520
2,0,['test1'],range_wie_viel_zeitdruck_hatten_sie_bei_der_durchfuehrung_der_aufgabe,100,2023-12-12 11:28:45 994520
2,0,['test1'],range_wie_hoch_war_ihr_erfolgserlebnis_bei_der_durchfuehrung_der_aufgabe,30,2023-12-12 11:28:45 994520
2,0,['test1'],range_wie_hart_mussten_sie_arbeiten__um_ihr_leistungsniveau_zu_erreichen,90,2023-12-12 11:28:45 994520
2,0,['test1'],range_wie_unsicher__entmutigt__gestresst_und_genervt_haben_sie_sich_waehrend_der_aufgabe_gefuehlt,90,2023-12-12 11:28:45 994520
2,0,['test1'],range_wie_hoch_war_die_von_ihnen_empfundene_anstrengung_beim_zuhoeren,95,2023-12-12 11:28:45 994520
2,0,['test1'],ww,-1,2023-12-12 11:28:45 994520
2,0,['test1'],wh,-1,2023-12-12 11:28:45 994520
2,0,['test1'],wz,-1,2023-12-12 11:28:45 994520
2,0,['test1'],start_timestamp,"Tue, 12 Dec 2023 16:27:17 GMT",2023-12-12 11:28:45 994520
2,0,['test1'],pi,1,2023-12-12 11:28:45 994520
2,1,['test2'],range_wie_anspruchsvoll_war_die_durchfuehrung_der_aufgabe_fuer_sie,32,2023-12-12 11:32:58 471798
2,1,['test2'],range_wie_viel_zeitdruck_hatten_sie_bei_der_durchfuehrung_der_aufgabe,95,2023-12-12 11:32:58 471798
2,1,['test2'],range_wie_hoch_war_ihr_erfolgserlebnis_bei_der_durchfuehrung_der_aufgabe,40,2023-12-12 11:32:58 471798
2,1,['test2'],range_wie_hart_mussten_sie_arbeiten__um_ihr_leistungsniveau_zu_erreichen,91,2023-12-12 11:32:58 471798
2,1,['test2'],range_wie_unsicher__entmutigt__gestresst_und_genervt_haben_sie_sich_waehrend_der_aufgabe_gefuehlt,81,2023-12-12 11:32:58 471798
2,1,['test2'],range_wie_hoch_war_die_von_ihnen_empfundene_anstrengung_beim_zuhoeren,81,2023-12-12 11:32:58 471798
2,1,['test2'],ww,-1,2023-12-12 11:32:58 471798
2,1,['test2'],wh,-1,2023-12-12 11:32:58 471798
2,1,['test2'],wz,-1,2023-12-12 11:32:58 471798
2,1,['test2'],start_timestamp,"Tue, 12 Dec 2023 16:31:08 GMT",2023-12-12 11:32:58 471798
2,1,['test2'],pi,1,2023-12-12 11:32:58 471798
2,2,['test3'],range_wie_anspruchsvoll_war_die_durchfuehrung_der_aufgabe_fuer_sie,30,2023-12-12 11:36:58 178518
2,2,['test3'],range_wie_viel_zeitdruck_hatten_sie_bei_der_durchfuehrung_der_aufgabe,90,2023-12-12 11:36:58 178518
2,2,['test3'],range_wie_hoch_war_ihr_erfolgserlebnis_bei_der_durchfuehrung_der_aufgabe,20,2023-12-12 11:36:58 178518
2,2,['test3'],range_wie_hart_mussten_sie_arbeiten__um_ihr_leistungsniveau_zu_erreichen,80,2023-12-12 11:36:58 178518
2,2,['test3'],range_wie_unsicher__entmutigt__gestresst_und_genervt_haben_sie_sich_waehrend_der_aufgabe_gefuehlt,90,2023-12-12 11:36:58 178518
2,2,['test3'],range_wie_hoch_war_die_von_ihnen_empfundene_anstrengung_beim_zuhoeren,85,2023-12-12 11:36:58 178518
2,2,['test3'],ww,-1,2023-12-12 11:36:58 178518
2,2,['test3'],wh,-1,2023-12-12 11:36:58 178518
2,2,['test3'],wz,-1,2023-12-12 11:36:58 178518
2,2,['test3'],start_timestamp,"Tue, 12 Dec 2023 16:35:20 GMT",2023-12-12 11:36:58 178518
2,2,['test3'],pi,1,2023-12-12 11:36:58 178518
2,3,['test4'],range_wie_anspruchsvoll_war_die_durchfuehrung_der_aufgabe_fuer_sie,5,2023-12-12 11:39:07 839612
2,3,['test4'],range_wie_viel_zeitdruck_hatten_sie_bei_der_durchfuehrung_der_aufgabe,10,2023-12-12 11:39:07 839612
2,3,['test4'],range_wie_hoch_war_ihr_erfolgserlebnis_bei_der_durchfuehrung_der_aufgabe,100,2023-12-12 11:39:07 839612
2,3,['test4'],range_wie_hart_mussten_sie_arbeiten__um_ihr_leistungsniveau_zu_erreichen,20,2023-12-12 11:39:07 839612
2,3,['test4'],range_wie_unsicher__entmutigt__gestresst_und_genervt_haben_sie_sich_waehrend_der_aufgabe_gefuehlt,10,2023-12-12 11:39:07 839612
2,3,['test4'],range_wie_hoch_war_die_von_ihnen_empfundene_anstrengung_beim_zuhoeren,10,2023-12-12 11:39:07 839612
2,3,['test4'],ww,-1,2023-12-12 11:39:07 839612
2,3,['test4'],wh,-1,2023-12-12 11:39:07 839612
2,3,['test4'],wz,-1,2023-12-12 11:39:07 839612
2,3,['test4'],start_timestamp,"Tue, 12 Dec 2023 16:39:20 GMT",2023-12-12 11:39:07 839612
2,3,['test4'],pi,1,2023-12-12 11:39:07 839612
2,4,['test5'],range_wie_anspruchsvoll_war_die_durchfuehrung_der_aufgabe_fuer_sie,30,2023-12-12 11:42:51 799663
2,4,['test5'],range_wie_viel_zeitdruck_hatten_sie_bei_der_durchfuehrung_der_aufgabe,90,2023-12-12 11:42:51 799663
2,4,['test5'],range_wie_hoch_war_ihr_erfolgserlebnis_bei_der_durchfuehrung_der_aufgabe,20,2023-12-12 11:42:51 799663
2,4,['test5'],range_wie_hart_mussten_sie_arbeiten__um_ihr_leistungsniveau_zu_erreichen,85,2023-12-12 11:42:51 799663
2,4,['test5'],range_wie_unsicher__entmutigt__gestresst_und_genervt_haben_sie_sich_waehrend_der_aufgabe_gefuehlt,70,2023-12-12 11:42:51 799663
2,4,['test5'],range_wie_hoch_war_die_von_ihnen_empfundene_anstrengung_beim_zuhoeren,70,2023-12-12 11:42:51 799663
2,4,['test5'],ww,-1,2023-12-12 11:42:51 799663
2,4,['test5'],wh,-1,2023-12-12 11:42:51 799663
2,4,['test5'],wz,-1,2023-12-12 11:42:51 799663
2,4,['test5'],start_timestamp,"Tue, 12 Dec 2023 16:41:29 GMT",2023-12-12 11:42:51 799663
2,4,['test5'],pi,1,2023-12-12 11:42:51 799663
2,5,['test6'],range_wie_anspruchsvoll_war_die_durchfuehrung_der_aufgabe_fuer_sie,15,2023-12-12 11:45:20 607542
2,5,['test6'],range_wie_viel_zeitdruck_hatten_sie_bei_der_durchfuehrung_der_aufgabe,15,2023-12-12 11:45:20 607542
2,5,['test6'],range_wie_hoch_war_ihr_erfolgserlebnis_bei_der_durchfuehrung_der_aufgabe,100,2023-12-12 11:45:20 607542
2,5,['test6'],range_wie_hart_mussten_sie_arbeiten__um_ihr_leistungsniveau_zu_erreichen,20,2023-12-12 11:45:20 607542
2,5,['test6'],range_wie_unsicher__entmutigt__gestresst_und_genervt_haben_sie_sich_waehrend_der_aufgabe_gefuehlt,5,2023-12-12 11:45:20 607542
2,5,['test6'],range_wie_hoch_war_die_von_ihnen_empfundene_anstrengung_beim_zuhoeren,10,2023-12-12 11:45:20 607542
2,5,['test6'],ww,-1,2023-12-12 11:45:20 607542
2,5,['test6'],wh,-1,2023-12-12 11:45:20 607542
2,5,['test6'],wz,-1,2023-12-12 11:45:20 607542
2,5,['test6'],start_timestamp,"Tue, 12 Dec 2023 16:45:13 GMT",2023-12-12 11:45:20 607542
2,5,['test6'],pi,1,2023-12-12 11:45:20 607542
2,6,['test7'],range_wie_anspruchsvoll_war_die_durchfuehrung_der_aufgabe_fuer_sie,45,2023-12-12 11:49:03 562791
2,6,['test7'],range_wie_viel_zeitdruck_hatten_sie_bei_der_durchfuehrung_der_aufgabe,65,2023-12-12 11:49:03 562791
2,6,['test7'],range_wie_hoch_war_ihr_erfolgserlebnis_bei_der_durchfuehrung_der_aufgabe,80,2023-12-12 11:49:03 562791
2,6,['test7'],range_wie_hart_mussten_sie_arbeiten__um_ihr_leistungsniveau_zu_erreichen,80,2023-12-12 11:49:03 562791
2,6,['test7'],range_wie_unsicher__entmutigt__gestresst_und_genervt_haben_sie_sich_waehrend_der_aufgabe_gefuehlt,85,2023-12-12 11:49:03 562791
2,6,['test7'],range_wie_hoch_war_die_von_ihnen_empfundene_anstrengung_beim_zuhoeren,85,2023-12-12 11:49:03 562791
2,6,['test7'],ww,-1,2023-12-12 11:49:03 562791
2,6,['test7'],wh,-1,2023-12-12 11:49:03 562791
2,6,['test7'],wz,-1,2023-12-12 11:49:03 562791
2,6,['test7'],start_timestamp,"Tue, 12 Dec 2023 16:47:42 GMT",2023-12-12 11:49:03 562791
2,6,['test7'],pi,1,2023-12-12 11:49:03 562791
2,7,['test8'],range_wie_anspruchsvoll_war_die_durchfuehrung_der_aufgabe_fuer_sie,11,2023-12-12 11:51:41 226811
2,7,['test8'],range_wie_viel_zeitdruck_hatten_sie_bei_der_durchfuehrung_der_aufgabe,29,2023-12-12 11:51:41 226811
2,7,['test8'],range_wie_hoch_war_ihr_erfolgserlebnis_bei_der_durchfuehrung_der_aufgabe,95,2023-12-12 11:51:41 226811
2,7,['test8'],range_wie_hart_mussten_sie_arbeiten__um_ihr_leistungsniveau_zu_erreichen,30,2023-12-12 11:51:41 226811
2,7,['test8'],range_wie_unsicher__entmutigt__gestresst_und_genervt_haben_sie_sich_waehrend_der_aufgabe_gefuehlt,4,2023-12-12 11:51:41 226811
2,7,['test8'],range_wie_hoch_war_die_von_ihnen_empfundene_anstrengung_beim_zuhoeren,15,2023-12-12 11:51:41 226811
2,7,['test8'],ww,-1,2023-12-12 11:51:41 226811
2,7,['test8'],wh,-1,2023-12-12 11:51:41 226811
2,7,['test8'],wz,-1,2023-12-12 11:51:41 226811
2,7,['test8'],start_timestamp,"Tue, 12 Dec 2023 16:51:25 GMT",2023-12-12 11:51:41 226811
2,7,['test8'],pi,1,2023-12-12 11:51:41 226811
2,8,['test9'],range_wie_anspruchsvoll_war_die_durchfuehrung_der_aufgabe_fuer_sie,90,2023-12-12 11:55:13 462810
2,8,['test9'],range_wie_viel_zeitdruck_hatten_sie_bei_der_durchfuehrung_der_aufgabe,100,2023-12-12 11:55:13 462810
2,8,['test9'],range_wie_hoch_war_ihr_erfolgserlebnis_bei_der_durchfuehrung_der_aufgabe,20,2023-12-12 11:55:13 462810
2,8,['test9'],range_wie_hart_mussten_sie_arbeiten__um_ihr_leistungsniveau_zu_erreichen,100,2023-12-12 11:55:13 462810
2,8,['test9'],range_wie_unsicher__entmutigt__gestresst_und_genervt_haben_sie_sich_waehrend_der_aufgabe_gefuehlt,100,2023-12-12 11:55:13 462810
2,8,['test9'],range_wie_hoch_war_die_von_ihnen_empfundene_anstrengung_beim_zuhoeren,100,2023-12-12 11:55:13 462810
2,8,['test9'],ww,-1,2023-12-12 11:55:13 462810
2,8,['test9'],wh,-1,2023-12-12 11:55:13 462810
2,8,['test9'],wz,-1,2023-12-12 11:55:13 462810
2,8,['test9'],start_timestamp,"Tue, 12 Dec 2023 16:54:03 GMT",2023-12-12 11:55:13 462810
2,8,['test9'],pi,1,2023-12-12 11:55:13 462810
3,-1,,user_registered,-1,2023-12-12 12:04:14 735501
4,-1,,user_registered,-1,2023-12-13 03:39:31 429572
4,0,['test1'],range_wie_anspruchsvoll_war_die_durchfuehrung_der_aufgabe_fuer_sie,65,2023-12-13 04:14:14 660071
4,0,['test1'],range_wie_viel_zeitdruck_hatten_sie_bei_der_durchfuehrung_der_aufgabe,63,2023-12-13 04:14:14 660071
4,0,['test1'],range_wie_hoch_war_ihr_erfolgserlebnis_bei_der_durchfuehrung_der_aufgabe,68,2023-12-13 04:14:14 660071
4,0,['test1'],range_wie_hart_mussten_sie_arbeiten__um_ihr_leistungsniveau_zu_erreichen,64,2023-12-13 04:14:14 660071
4,0,['test1'],range_wie_unsicher__entmutigt__gestresst_und_genervt_haben_sie_sich_waehrend_der_aufgabe_gefuehlt,62,2023-12-13 04:14:14 660071
4,0,['test1'],range_wie_hoch_war_die_von_ihnen_empfundene_anstrengung_beim_zuhoeren,61,2023-12-13 04:14:14 660071
4,0,['test1'],ww,-1,2023-12-13 04:14:14 660071
4,0,['test1'],wh,-1,2023-12-13 04:14:14 660071
4,0,['test1'],wz,-1,2023-12-13 04:14:14 660071
4,0,['test1'],start_timestamp,"Wed, 13 Dec 2023 09:12:52 GMT",2023-12-13 04:14:14 660071
4,0,['test1'],pi,1,2023-12-13 04:14:14 660071
4,1,['test2'],range_wie_anspruchsvoll_war_die_durchfuehrung_der_aufgabe_fuer_sie,10,2023-12-13 04:16:18 913680
4,1,['test2'],range_wie_viel_zeitdruck_hatten_sie_bei_der_durchfuehrung_der_aufgabe,10,2023-12-13 04:16:18 913680
4,1,['test2'],range_wie_hoch_war_ihr_erfolgserlebnis_bei_der_durchfuehrung_der_aufgabe,10,2023-12-13 04:16:18 913680
4,1,['test2'],range_wie_hart_mussten_sie_arbeiten__um_ihr_leistungsniveau_zu_erreichen,12,2023-12-13 04:16:18 913680
4,1,['test2'],range_wie_unsicher__entmutigt__gestresst_und_genervt_haben_sie_sich_waehrend_der_aufgabe_gefuehlt,11,2023-12-13 04:16:18 913680
4,1,['test2'],range_wie_hoch_war_die_von_ihnen_empfundene_anstrengung_beim_zuhoeren,9,2023-12-13 04:16:18 913680
4,1,['test2'],ww,-1,2023-12-13 04:16:18 913680
4,1,['test2'],wh,-1,2023-12-13 04:16:18 913680
4,1,['test2'],wz,-1,2023-12-13 04:16:18 913680
4,1,['test2'],start_timestamp,"Wed, 13 Dec 2023 09:16:37 GMT",2023-12-13 04:16:18 913680
4,1,['test2'],pi,1,2023-12-13 04:16:18 913680
4,2,['test3'],range_wie_anspruchsvoll_war_die_durchfuehrung_der_aufgabe_fuer_sie,0,2023-12-13 04:18:18 351181
4,2,['test3'],range_wie_viel_zeitdruck_hatten_sie_bei_der_durchfuehrung_der_aufgabe,0,2023-12-13 04:18:18 351181
4,2,['test3'],range_wie_hoch_war_ihr_erfolgserlebnis_bei_der_durchfuehrung_der_aufgabe,1,2023-12-13 04:18:18 351181
4,2,['test3'],range_wie_hart_mussten_sie_arbeiten__um_ihr_leistungsniveau_zu_erreichen,1,2023-12-13 04:18:18 351181
4,2,['test3'],range_wie_unsicher__entmutigt__gestresst_und_genervt_haben_sie_sich_waehrend_der_aufgabe_gefuehlt,1,2023-12-13 04:18:18 351181
4,2,['test3'],range_wie_hoch_war_die_von_ihnen_empfundene_anstrengung_beim_zuhoeren,0,2023-12-13 04:18:18 351181
4,2,['test3'],ww,-1,2023-12-13 04:18:18 351181
4,2,['test3'],wh,-1,2023-12-13 04:18:18 351181
4,2,['test3'],wz,-1,2023-12-13 04:18:18 351181
4,2,['test3'],start_timestamp,"Wed, 13 Dec 2023 09:18:42 GMT",2023-12-13 04:18:18 351181
4,2,['test3'],pi,1,2023-12-13 04:18:18 351181
4,3,['test4'],range_wie_anspruchsvoll_war_die_durchfuehrung_der_aufgabe_fuer_sie,28,2023-12-13 04:21:14 972810
4,3,['test4'],range_wie_viel_zeitdruck_hatten_sie_bei_der_durchfuehrung_der_aufgabe,27,2023-12-13 04:21:14 972810
4,3,['test4'],range_wie_hoch_war_ihr_erfolgserlebnis_bei_der_durchfuehrung_der_aufgabe,26,2023-12-13 04:21:14 972810
4,3,['test4'],range_wie_hart_mussten_sie_arbeiten__um_ihr_leistungsniveau_zu_erreichen,28,2023-12-13 04:21:14 972810
4,3,['test4'],range_wie_unsicher__entmutigt__gestresst_und_genervt_haben_sie_sich_waehrend_der_aufgabe_gefuehlt,30,2023-12-13 04:21:14 972810
4,3,['test4'],range_wie_hoch_war_die_von_ihnen_empfundene_anstrengung_beim_zuhoeren,26,2023-12-13 04:21:14 972810
4,3,['test4'],ww,-1,2023-12-13 04:21:14 972810
4,3,['test4'],wh,-1,2023-12-13 04:21:14 972810
4,3,['test4'],wz,-1,2023-12-13 04:21:14 972810
4,3,['test4'],start_timestamp,"Wed, 13 Dec 2023 09:20:41 GMT",2023-12-13 04:21:14 972810
4,3,['test4'],pi,1,2023-12-13 04:21:14 972810
4,4,['test5'],range_wie_anspruchsvoll_war_die_durchfuehrung_der_aufgabe_fuer_sie,49,2023-12-13 04:24:25 547899
4,4,['test5'],range_wie_viel_zeitdruck_hatten_sie_bei_der_durchfuehrung_der_aufgabe,47,2023-12-13 04:24:25 547899
4,4,['test5'],range_wie_hoch_war_ihr_erfolgserlebnis_bei_der_durchfuehrung_der_aufgabe,52,2023-12-13 04:24:25 547899
4,4,['test5'],range_wie_hart_mussten_sie_arbeiten__um_ihr_leistungsniveau_zu_erreichen,46,2023-12-13 04:24:25 547899
