user_ID,stimuli_ID,stimuli_file,rating_type,rating,timestamp
1,6,['test7'],range_wie_unsicher__entmutigt__gestresst_und_genervt_haben_sie_sich_waehrend_der_aufgabe_gefuehlt,55,2024-02-05 04:42:02 659568
1,6,['test7'],range_wie_hoch_war_die_von_ihnen_empfundene_anstrengung_beim_zuhoeren,80,2024-02-05 04:42:02 659568
1,6,['test7'],ww,-1,2024-02-05 04:42:02 659568
1,6,['test7'],wh,-1,2024-02-05 04:42:02 659568
1,6,['test7'],wz,-1,2024-02-05 04:42:02 659568
1,6,['test7'],start_timestamp,"Mon, 05 Feb 2024 09:42:14 GMT",2024-02-05 04:42:02 659568
1,6,['test7'],pi,1,2024-02-05 04:42:02 659568
1,7,['test8'],range_wie_anspruchsvoll_war_die_durchfuehrung_der_aufgabe_fuer_sie,90,2024-02-05 04:46:34 811237
1,7,['test8'],range_wie_viel_zeitdruck_hatten_sie_bei_der_durchfuehrung_der_aufgabe,70,2024-02-05 04:46:34 811237
1,7,['test8'],range_wie_hoch_war_ihr_erfolgserlebnis_bei_der_durchfuehrung_der_aufgabe,40,2024-02-05 04:46:34 811237
1,7,['test8'],range_wie_hart_mussten_sie_arbeiten__um_ihr_leistungsniveau_zu_erreichen,90,2024-02-05 04:46:34 811237
1,7,['test8'],range_wie_unsicher__entmutigt__gestresst_und_genervt_haben_sie_sich_waehrend_der_aufgabe_gefuehlt,70,2024-02-05 04:46:34 811237
1,7,['test8'],range_wie_hoch_war_die_von_ihnen_empfundene_anstrengung_beim_zuhoeren,100,2024-02-05 04:46:34 811237
1,7,['test8'],ww,-1,2024-02-05 04:46:34 811237
1,7,['test8'],wh,-1,2024-02-05 04:46:34 811237
1,7,['test8'],wz,-1,2024-02-05 04:46:34 811237
1,7,['test8'],start_timestamp,"Mon, 05 Feb 2024 09:45:26 GMT",2024-02-05 04:46:34 811237
1,7,['test8'],pi,1,2024-02-05 04:46:34 811237
1,8,['test9'],range_wie_anspruchsvoll_war_die_durchfuehrung_der_aufgabe_fuer_sie,80,2024-02-05 04:49:44 003888
1,8,['test9'],range_wie_viel_zeitdruck_hatten_sie_bei_der_durchfuehrung_der_aufgabe,60,2024-02-05 04:49:44 003888
1,8,['test9'],range_wie_hoch_war_ihr_erfolgserlebnis_bei_der_durchfuehrung_der_aufgabe,90,2024-02-05 04:49:44 003888
1,8,['test9'],range_wie_hart_mussten_sie_arbeiten__um_ihr_leistungsniveau_zu_erreichen,75,2024-02-05 04:49:44 003888
1,8,['test9'],range_wie_unsicher__entmutigt__gestresst_und_genervt_haben_sie_sich_waehrend_der_aufgabe_gefuehlt,30,2024-02-05 04:49:44 003888
1,8,['test9'],range_wie_hoch_war_die_von_ihnen_empfundene_anstrengung_beim_zuhoeren,80,2024-02-05 04:49:44 003888
1,8,['test9'],ww,-1,2024-02-05 04:49:44 003888
1,8,['test9'],wh,-1,2024-02-05 04:49:44 003888
1,8,['test9'],wz,-1,2024-02-05 04:49:44 003888
1,8,['test9'],start_timestamp,"Mon, 05 Feb 2024 09:49:58 GMT",2024-02-05 04:49:44 003888
1,8,['test9'],pi,1,2024-02-05 04:49:44 003888
2,-1,,user_registered,-1,2024-02-05 04:58:02 008551
2,0,['test1'],range_wie_anspruchsvoll_war_die_durchfuehrung_der_aufgabe_fuer_sie,94,2024-02-05 05:26:57 219716
2,0,['test1'],range_wie_viel_zeitdruck_hatten_sie_bei_der_durchfuehrung_der_aufgabe,66,2024-02-05 05:26:57 219716
2,0,['test1'],range_wie_hoch_war_ihr_erfolgserlebnis_bei_der_durchfuehrung_der_aufgabe,29,2024-02-05 05:26:57 219716
2,0,['test1'],range_wie_hart_mussten_sie_arbeiten__um_ihr_leistungsniveau_zu_erreichen,75,2024-02-05 05:26:57 219716
2,0,['test1'],range_wie_unsicher__entmutigt__gestresst_und_genervt_haben_sie_sich_waehrend_der_aufgabe_gefuehlt,87,2024-02-05 05:26:57 219716
2,0,['test1'],range_wie_hoch_war_die_von_ihnen_empfundene_anstrengung_beim_zuhoeren,96,2024-02-05 05:26:57 219716
2,0,['test1'],ww,-1,2024-02-05 05:26:57 219716
2,0,['test1'],wh,-1,2024-02-05 05:26:57 219716
2,0,['test1'],wz,-1,2024-02-05 05:26:57 219716
2,0,['test1'],start_timestamp,"Mon, 05 Feb 2024 10:26:30 GMT",2024-02-05 05:26:57 219716
2,0,['test1'],pi,1,2024-02-05 05:26:57 219716
2,1,['test2'],range_wie_anspruchsvoll_war_die_durchfuehrung_der_aufgabe_fuer_sie,95,2024-02-05 05:30:42 989692
2,1,['test2'],range_wie_viel_zeitdruck_hatten_sie_bei_der_durchfuehrung_der_aufgabe,69,2024-02-05 05:30:42 989692
2,1,['test2'],range_wie_hoch_war_ihr_erfolgserlebnis_bei_der_durchfuehrung_der_aufgabe,31,2024-02-05 05:30:42 989692
2,1,['test2'],range_wie_hart_mussten_sie_arbeiten__um_ihr_leistungsniveau_zu_erreichen,84,2024-02-05 05:30:42 989692
2,1,['test2'],range_wie_unsicher__entmutigt__gestresst_und_genervt_haben_sie_sich_waehrend_der_aufgabe_gefuehlt,93,2024-02-05 05:30:42 989692
2,1,['test2'],range_wie_hoch_war_die_von_ihnen_empfundene_anstrengung_beim_zuhoeren,91,2024-02-05 05:30:42 989692
2,1,['test2'],ww,-1,2024-02-05 05:30:42 989692
2,1,['test2'],wh,-1,2024-02-05 05:30:42 989692
2,1,['test2'],wz,-1,2024-02-05 05:30:42 989692
2,1,['test2'],start_timestamp,"Mon, 05 Feb 2024 10:30:21 GMT",2024-02-05 05:30:42 989692
2,1,['test2'],pi,1,2024-02-05 05:30:42 989692
2,2,['test3'],range_wie_anspruchsvoll_war_die_durchfuehrung_der_aufgabe_fuer_sie,93,2024-02-05 05:34:45 269975
2,2,['test3'],range_wie_viel_zeitdruck_hatten_sie_bei_der_durchfuehrung_der_aufgabe,69,2024-02-05 05:34:45 269975
2,2,['test3'],range_wie_hoch_war_ihr_erfolgserlebnis_bei_der_durchfuehrung_der_aufgabe,13,2024-02-05 05:34:45 269975
2,2,['test3'],range_wie_hart_mussten_sie_arbeiten__um_ihr_leistungsniveau_zu_erreichen,86,2024-02-05 05:34:45 269975
2,2,['test3'],range_wie_unsicher__entmutigt__gestresst_und_genervt_haben_sie_sich_waehrend_der_aufgabe_gefuehlt,98,2024-02-05 05:34:45 269975
2,2,['test3'],range_wie_hoch_war_die_von_ihnen_empfundene_anstrengung_beim_zuhoeren,99,2024-02-05 05:34:45 269975
2,2,['test3'],ww,-1,2024-02-05 05:34:45 269975
2,2,['test3'],wh,-1,2024-02-05 05:34:45 269975
2,2,['test3'],wz,-1,2024-02-05 05:34:45 269975
2,2,['test3'],start_timestamp,"Mon, 05 Feb 2024 10:34:06 GMT",2024-02-05 05:34:45 269975
2,2,['test3'],pi,1,2024-02-05 05:34:45 269975
2,3,['test4'],range_wie_anspruchsvoll_war_die_durchfuehrung_der_aufgabe_fuer_sie,6,2024-02-05 05:36:40 433034
2,3,['test4'],range_wie_viel_zeitdruck_hatten_sie_bei_der_durchfuehrung_der_aufgabe,24,2024-02-05 05:36:40 433034
2,3,['test4'],range_wie_hoch_war_ihr_erfolgserlebnis_bei_der_durchfuehrung_der_aufgabe,75,2024-02-05 05:36:40 433034
2,3,['test4'],range_wie_hart_mussten_sie_arbeiten__um_ihr_leistungsniveau_zu_erreichen,33,2024-02-05 05:36:40 433034
2,3,['test4'],range_wie_unsicher__entmutigt__gestresst_und_genervt_haben_sie_sich_waehrend_der_aufgabe_gefuehlt,43,2024-02-05 05:36:40 433034
2,3,['test4'],range_wie_hoch_war_die_von_ihnen_empfundene_anstrengung_beim_zuhoeren,14,2024-02-05 05:36:40 433034
2,3,['test4'],ww,-1,2024-02-05 05:36:40 433034
2,3,['test4'],wh,-1,2024-02-05 05:36:40 433034
2,3,['test4'],wz,-1,2024-02-05 05:36:40 433034
2,3,['test4'],start_timestamp,"Mon, 05 Feb 2024 10:38:09 GMT",2024-02-05 05:36:40 433034
2,3,['test4'],pi,1,2024-02-05 05:36:40 433034
2,4,['test5'],range_wie_anspruchsvoll_war_die_durchfuehrung_der_aufgabe_fuer_sie,93,2024-02-05 05:40:21 511307
2,4,['test5'],range_wie_viel_zeitdruck_hatten_sie_bei_der_durchfuehrung_der_aufgabe,65,2024-02-05 05:40:21 511307
2,4,['test5'],range_wie_hoch_war_ihr_erfolgserlebnis_bei_der_durchfuehrung_der_aufgabe,20,2024-02-05 05:40:21 511307
2,4,['test5'],range_wie_hart_mussten_sie_arbeiten__um_ihr_leistungsniveau_zu_erreichen,73,2024-02-05 05:40:21 511307
2,4,['test5'],range_wie_unsicher__entmutigt__gestresst_und_genervt_haben_sie_sich_waehrend_der_aufgabe_gefuehlt,99,2024-02-05 05:40:21 511307
2,4,['test5'],range_wie_hoch_war_die_von_ihnen_empfundene_anstrengung_beim_zuhoeren,81,2024-02-05 05:40:21 511307
2,4,['test5'],ww,-1,2024-02-05 05:40:21 511307
2,4,['test5'],wh,-1,2024-02-05 05:40:21 511307
2,4,['test5'],wz,-1,2024-02-05 05:40:21 511307
2,4,['test5'],start_timestamp,"Mon, 05 Feb 2024 10:40:04 GMT",2024-02-05 05:40:21 511307
2,4,['test5'],pi,1,2024-02-05 05:40:21 511307
2,5,['test6'],range_wie_anspruchsvoll_war_die_durchfuehrung_der_aufgabe_fuer_sie,65,2024-02-05 05:42:38 824039
2,5,['test6'],range_wie_viel_zeitdruck_hatten_sie_bei_der_durchfuehrung_der_aufgabe,40,2024-02-05 05:42:38 824039
2,5,['test6'],range_wie_hoch_war_ihr_erfolgserlebnis_bei_der_durchfuehrung_der_aufgabe,59,2024-02-05 05:42:38 824039
2,5,['test6'],range_wie_hart_mussten_sie_arbeiten__um_ihr_leistungsniveau_zu_erreichen,65,2024-02-05 05:42:38 824039
2,5,['test6'],range_wie_unsicher__entmutigt__gestresst_und_genervt_haben_sie_sich_waehrend_der_aufgabe_gefuehlt,56,2024-02-05 05:42:38 824039
2,5,['test6'],range_wie_hoch_war_die_von_ihnen_empfundene_anstrengung_beim_zuhoeren,47,2024-02-05 05:42:38 824039
2,5,['test6'],ww,-1,2024-02-05 05:42:38 824039
2,5,['test6'],wh,-1,2024-02-05 05:42:38 824039
2,5,['test6'],wz,-1,2024-02-05 05:42:38 824039
2,5,['test6'],start_timestamp,"Mon, 05 Feb 2024 10:43:45 GMT",2024-02-05 05:42:38 824039
2,5,['test6'],pi,1,2024-02-05 05:42:38 824039
2,6,['test7'],range_wie_anspruchsvoll_war_die_durchfuehrung_der_aufgabe_fuer_sie,89,2024-02-05 05:46:14 372286
2,6,['test7'],range_wie_viel_zeitdruck_hatten_sie_bei_der_durchfuehrung_der_aufgabe,63,2024-02-05 05:46:14 372286
2,6,['test7'],range_wie_hoch_war_ihr_erfolgserlebnis_bei_der_durchfuehrung_der_aufgabe,62,2024-02-05 05:46:14 372286
2,6,['test7'],range_wie_hart_mussten_sie_arbeiten__um_ihr_leistungsniveau_zu_erreichen,84,2024-02-05 05:46:14 372286
2,6,['test7'],range_wie_unsicher__entmutigt__gestresst_und_genervt_haben_sie_sich_waehrend_der_aufgabe_gefuehlt,84,2024-02-05 05:46:14 372286
2,6,['test7'],range_wie_hoch_war_die_von_ihnen_empfundene_anstrengung_beim_zuhoeren,84,2024-02-05 05:46:14 372286
2,6,['test7'],ww,-1,2024-02-05 05:46:14 372286
2,6,['test7'],wh,-1,2024-02-05 05:46:14 372286
2,6,['test7'],wz,-1,2024-02-05 05:46:14 372286
2,6,['test7'],start_timestamp,"Mon, 05 Feb 2024 10:46:02 GMT",2024-02-05 05:46:14 372286
2,6,['test7'],pi,1,2024-02-05 05:46:14 372286
2,7,['test8'],range_wie_anspruchsvoll_war_die_durchfuehrung_der_aufgabe_fuer_sie,55,2024-02-05 05:48:27 636455
2,7,['test8'],range_wie_viel_zeitdruck_hatten_sie_bei_der_durchfuehrung_der_aufgabe,42,2024-02-05 05:48:27 636455
2,7,['test8'],range_wie_hoch_war_ihr_erfolgserlebnis_bei_der_durchfuehrung_der_aufgabe,55,2024-02-05 05:48:27 636455
2,7,['test8'],range_wie_hart_mussten_sie_arbeiten__um_ihr_leistungsniveau_zu_erreichen,67,2024-02-05 05:48:27 636455
2,7,['test8'],range_wie_unsicher__entmutigt__gestresst_und_genervt_haben_sie_sich_waehrend_der_aufgabe_gefuehlt,65,2024-02-05 05:48:27 636455
2,7,['test8'],range_wie_hoch_war_die_von_ihnen_empfundene_anstrengung_beim_zuhoeren,56,2024-02-05 05:48:27 636455
2,7,['test8'],ww,-1,2024-02-05 05:48:27 636455
2,7,['test8'],wh,-1,2024-02-05 05:48:27 636455
2,7,['test8'],wz,-1,2024-02-05 05:48:27 636455
2,7,['test8'],start_timestamp,"Mon, 05 Feb 2024 10:49:38 GMT",2024-02-05 05:48:27 636455
2,7,['test8'],pi,1,2024-02-05 05:48:27 636455
2,8,['test9'],range_wie_anspruchsvoll_war_die_durchfuehrung_der_aufgabe_fuer_sie,100,2024-02-05 05:52:14 705775
2,8,['test9'],range_wie_viel_zeitdruck_hatten_sie_bei_der_durchfuehrung_der_aufgabe,79,2024-02-05 05:52:14 705775
2,8,['test9'],range_wie_hoch_war_ihr_erfolgserlebnis_bei_der_durchfuehrung_der_aufgabe,5,2024-02-05 05:52:14 705775
2,8,['test9'],range_wie_hart_mussten_sie_arbeiten__um_ihr_leistungsniveau_zu_erreichen,85,2024-02-05 05:52:14 705775
2,8,['test9'],range_wie_unsicher__entmutigt__gestresst_und_genervt_haben_sie_sich_waehrend_der_aufgabe_gefuehlt,100,2024-02-05 05:52:14 705775
2,8,['test9'],range_wie_hoch_war_die_von_ihnen_empfundene_anstrengung_beim_zuhoeren,100,2024-02-05 05:52:14 705775
2,8,['test9'],ww,-1,2024-02-05 05:52:14 705775
2,8,['test9'],wh,-1,2024-02-05 05:52:14 705775
2,8,['test9'],wz,-1,2024-02-05 05:52:14 705775
2,8,['test9'],start_timestamp,"Mon, 05 Feb 2024 10:51:51 GMT",2024-02-05 05:52:14 705775
2,8,['test9'],pi,1,2024-02-05 05:52:14 705775
3,-1,,user_registered,-1,2024-02-05 06:22:07 048190
4,-1,,user_registered,-1,2024-02-05 07:13:45 764977
4,0,['test1'],range_wie_anspruchsvoll_war_die_durchfuehrung_der_aufgabe_fuer_sie,83,2024-02-05 07:42:18 612901
4,0,['test1'],range_wie_viel_zeitdruck_hatten_sie_bei_der_durchfuehrung_der_aufgabe,57,2024-02-05 07:42:18 612901
4,0,['test1'],range_wie_hoch_war_ihr_erfolgserlebnis_bei_der_durchfuehrung_der_aufgabe,47,2024-02-05 07:42:18 612901
4,0,['test1'],range_wie_hart_mussten_sie_arbeiten__um_ihr_leistungsniveau_zu_erreichen,63,2024-02-05 07:42:18 612901
4,0,['test1'],range_wie_unsicher__entmutigt__gestresst_und_genervt_haben_sie_sich_waehrend_der_aufgabe_gefuehlt,73,2024-02-05 07:42:18 612901
4,0,['test1'],range_wie_hoch_war_die_von_ihnen_empfundene_anstrengung_beim_zuhoeren,79,2024-02-05 07:42:18 612901
4,0,['test1'],ww,-1,2024-02-05 07:42:18 612901
4,0,['test1'],wh,-1,2024-02-05 07:42:18 612901
4,0,['test1'],wz,-1,2024-02-05 07:42:18 612901
4,0,['test1'],start_timestamp,"Mon, 05 Feb 2024 12:41:58 GMT",2024-02-05 07:42:18 612901
4,0,['test1'],pi,1,2024-02-05 07:42:18 612901
4,1,['test2'],range_wie_anspruchsvoll_war_die_durchfuehrung_der_aufgabe_fuer_sie,33,2024-02-05 07:44:45 712279
4,1,['test2'],range_wie_viel_zeitdruck_hatten_sie_bei_der_durchfuehrung_der_aufgabe,18,2024-02-05 07:44:45 712279
4,1,['test2'],range_wie_hoch_war_ihr_erfolgserlebnis_bei_der_durchfuehrung_der_aufgabe,61,2024-02-05 07:44:45 712279
4,1,['test2'],range_wie_hart_mussten_sie_arbeiten__um_ihr_leistungsniveau_zu_erreichen,40,2024-02-05 07:44:45 712279
4,1,['test2'],range_wie_unsicher__entmutigt__gestresst_und_genervt_haben_sie_sich_waehrend_der_aufgabe_gefuehlt,14,2024-02-05 07:44:45 712279
4,1,['test2'],range_wie_hoch_war_die_von_ihnen_empfundene_anstrengung_beim_zuhoeren,7,2024-02-05 07:44:45 712279
4,1,['test2'],ww,-1,2024-02-05 07:44:45 712279
4,1,['test2'],wh,-1,2024-02-05 07:44:45 712279
4,1,['test2'],wz,-1,2024-02-05 07:44:45 712279
4,1,['test2'],start_timestamp,"Mon, 05 Feb 2024 12:45:43 GMT",2024-02-05 07:44:45 712279
4,1,['test2'],pi,1,2024-02-05 07:44:45 712279
4,2,['test3'],range_wie_anspruchsvoll_war_die_durchfuehrung_der_aufgabe_fuer_sie,25,2024-02-05 07:47:05 268113
4,2,['test3'],range_wie_viel_zeitdruck_hatten_sie_bei_der_durchfuehrung_der_aufgabe,22,2024-02-05 07:47:05 268113
4,2,['test3'],range_wie_hoch_war_ihr_erfolgserlebnis_bei_der_durchfuehrung_der_aufgabe,52,2024-02-05 07:47:05 268113
4,2,['test3'],range_wie_hart_mussten_sie_arbeiten__um_ihr_leistungsniveau_zu_erreichen,48,2024-02-05 07:47:05 268113
4,2,['test3'],range_wie_unsicher__entmutigt__gestresst_und_genervt_haben_sie_sich_waehrend_der_aufgabe_gefuehlt,18,2024-02-05 07:47:05 268113
4,2,['test3'],range_wie_hoch_war_die_von_ihnen_empfundene_anstrengung_beim_zuhoeren,23,2024-02-05 07:47:05 268113
4,2,['test3'],ww,-1,2024-02-05 07:47:05 268113
4,2,['test3'],wh,-1,2024-02-05 07:47:05 268113
4,2,['test3'],wz,-1,2024-02-05 07:47:05 268113
4,2,['test3'],start_timestamp,"Mon, 05 Feb 2024 12:48:10 GMT",2024-02-05 07:47:05 268113
4,2,['test3'],pi,1,2024-02-05 07:47:05 268113
4,3,['test4'],range_wie_anspruchsvoll_war_die_durchfuehrung_der_aufgabe_fuer_sie,44,2024-02-05 07:49:55 583404
4,3,['test4'],range_wie_viel_zeitdruck_hatten_sie_bei_der_durchfuehrung_der_aufgabe,28,2024-02-05 07:49:55 583404
4,3,['test4'],range_wie_hoch_war_ihr_erfolgserlebnis_bei_der_durchfuehrung_der_aufgabe,61,2024-02-05 07:49:55 583404
4,3,['test4'],range_wie_hart_mussten_sie_arbeiten__um_ihr_leistungsniveau_zu_erreichen,52,2024-02-05 07:49:55 583404
4,3,['test4'],range_wie_unsicher__entmutigt__gestresst_und_genervt_haben_sie_sich_waehrend_der_aufgabe_gefuehlt,22,2024-02-05 07:49:55 583404
4,3,['test4'],range_wie_hoch_war_die_von_ihnen_empfundene_anstrengung_beim_zuhoeren,38,2024-02-05 07:49:55 583404
4,3,['test4'],ww,-1,2024-02-05 07:49:55 583404
4,3,['test4'],wh,-1,2024-02-05 07:49:55 583404
4,3,['test4'],wz,-1,2024-02-05 07:49:55 583404
4,3,['test4'],start_timestamp,"Mon, 05 Feb 2024 12:50:29 GMT",2024-02-05 07:49:55 583404
4,3,['test4'],pi,1,2024-02-05 07:49:55 583404
4,4,['test5'],range_wie_anspruchsvoll_war_die_durchfuehrung_der_aufgabe_fuer_sie,48,2024-02-05 07:53:16 057426
4,4,['test5'],range_wie_viel_zeitdruck_hatten_sie_bei_der_durchfuehrung_der_aufgabe,24,2024-02-05 07:53:16 057426
4,4,['test5'],range_wie_hoch_war_ihr_erfolgserlebnis_bei_der_durchfuehrung_der_aufgabe,62,2024-02-05 07:53:16 057426
4,4,['test5'],range_wie_hart_mussten_sie_arbeiten__um_ihr_leistungsniveau_zu_erreichen,53,2024-02-05 07:53:16 057426
